DroneID,PosX,PosY,PosZ,VelX,VelY,VelZ,ThrustZ
3,-2.62,-0.89,6.73,-0.68,0.61,-0.00,11.77
4,0.73,1.74,6.73,0.30,0.36,-0.00,11.77
0,-0.82,-3.93,6.73,-0.00,0.28,-0.00,11.77
1,0.89,-0.94,6.73,-0.11,-0.71,-0.00,11.77
2,-2.66,2.58,6.73,0.26,-0.42,-0.00,11.77
3,-2.60,-0.88,6.73,0.20,0.08,-0.00,11.77
4,0.71,1.73,6.73,-0.20,-0.05,-0.00,11.77
0,-0.86,-3.95,6.73,-0.36,-0.16,-0.00,11.77
1,0.97,-0.97,6.73,0.79,-0.27,-0.00,11.77
2,-2.69,2.62,6.73,-0.34,0.33,-0.00,11.77
3,-2.63,-0.93,6.73,-0.34,-0.50,-0.00,11.77
4,0.75,1.78,6.73,0.39,0.41,-0.00,11.77
0,-0.87,-3.92,6.73,-0.11,0.28,-0.00,11.77
1,0.98,-0.98,6.73,0.10,-0.15,-0.00,11.77
2,-2.67,2.58,6.73,0.16,-0.32,-0.00,11.77
3,-2.60,-0.93,6.73,0.26,-0.01,-0.00,11.77
4,0.73,1.83,6.73,-0.20,0.53,-0.00,11.77
0,-0.87,-3.99,6.73,-0.07,-0.67,-0.00,11.77
1,1.00,-0.93,6.73,0.16,0.53,-0.00,11.77
2,-2.72,2.58,6.73,-0.48,0.00,-0.00,11.77
3,-2.62,-0.88,6.73,-0.15,0.53,-0.00,11.77
4,0.77,1.81,6.73,0.39,-0.19,-0.00,11.77
0,-0.87,-3.96,6.73,-0.00,0.26,-0.00,11.77
1,0.98,-0.99,6.73,-0.16,-0.57,-0.00,11.77
2,-2.71,2.62,6.73,0.09,0.40,-0.00,11.77
3,-2.60,-0.94,6.73,0.17,-0.59,-0.00,11.77
4,0.75,1.80,6.73,-0.20,-0.06,-0.00,11.77
0,-0.84,-3.98,6.73,0.35,-0.18,-0.00,11.77
1,0.98,-1.00,6.73,-0.05,-0.09,-0.00,11.77
2,-2.69,2.58,6.73,0.27,-0.43,-0.00,11.77
3,-2.61,-0.88,6.73,-0.05,0.61,-0.00,11.77
4,0.73,1.78,6.73,-0.15,-0.25,-0.00,11.77
0,-0.87,-3.98,6.73,-0.32,0.03,-0.00,11.77
1,1.00,-1.01,6.73,0.21,-0.14,-0.00,11.77
2,-2.68,2.62,6.73,0.10,0.40,-0.00,11.77
3,-2.59,-0.92,6.73,0.21,-0.43,-0.00,11.77
4,0.71,1.76,6.73,-0.24,-0.22,-0.00,11.77
0,-0.87,-3.94,6.73,0.05,0.34,-0.00,11.77
1,0.99,-1.07,6.73,-0.14,-0.56,-0.00,11.77
2,-2.71,2.59,6.73,-0.32,-0.28,-0.00,11.77
3,-2.57,-0.92,6.73,0.15,0.01,-0.00,11.77
4,0.74,1.79,6.73,0.27,0.30,-0.00,11.77
0,-0.86,-4.01,6.73,0.02,-0.70,-0.00,11.77
1,1.00,-1.08,6.73,0.12,-0.10,-0.00,11.77
2,-2.68,2.55,6.73,0.27,-0.42,-0.00,11.77
3,-2.58,-0.86,6.73,-0.05,0.61,-0.00,11.77
4,0.71,1.85,6.73,-0.25,0.59,-0.00,11.77
0,-0.87,-3.97,6.73,-0.06,0.45,-0.00,11.77
1,0.98,-1.13,6.73,-0.15,-0.51,-0.00,11.77
2,-2.67,2.59,6.73,0.09,0.41,-0.00,11.77
3,-2.55,-0.90,6.73,0.22,-0.44,-0.00,11.77
4,0.74,1.87,6.73,0.29,0.27,-0.00,11.77
0,-0.90,-3.97,6.73,-0.29,-0.07,-0.00,11.77
1,0.99,-1.13,6.73,0.12,-0.06,-0.00,11.77
2,-2.71,2.62,6.73,-0.34,0.30,-0.00,11.77
3,-2.53,-0.89,6.73,0.20,0.07,-0.00,11.77
4,0.78,1.91,6.73,0.39,0.33,-0.00,11.77
0,-0.90,-4.04,6.73,-0.00,-0.69,-0.00,11.77
1,1.00,-1.08,6.73,0.07,0.54,-0.00,11.77
2,-2.69,2.58,6.73,0.17,-0.40,-0.00,11.77
3,-2.54,-0.83,6.73,-0.04,0.61,-0.00,11.77
4,0.77,1.90,6.73,-0.10,-0.08,-0.00,11.77
0,-0.90,-3.99,6.73,0.00,0.55,-0.00,11.77
1,0.97,-1.07,6.73,-0.27,0.03,-0.00,11.77
2,-2.67,2.60,6.73,0.24,0.19,-0.00,11.77
3,-2.52,-0.89,6.73,0.17,-0.61,-0.00,11.77
4,0.75,1.95,6.73,-0.24,0.55,-0.00,11.77
0,-0.90,-4.04,6.73,-0.04,-0.49,-0.00,11.77
1,1.02,-1.13,6.73,0.43,-0.51,-0.00,11.77
2,-2.70,2.58,6.73,-0.33,-0.21,-0.00,11.77
3,-2.51,-0.93,6.73,0.12,-0.41,-0.00,11.77
4,0.78,1.98,6.73,0.30,0.25,-0.00,11.77
0,-0.88,-4.06,6.73,0.17,-0.25,-0.00,11.77
1,1.00,-1.17,6.73,-0.17,-0.46,-0.00,11.77
2,-2.68,2.54,6.73,0.17,-0.40,-0.00,11.77
3,-2.51,-0.87,6.73,-0.03,0.62,-0.00,11.77
4,0.76,2.03,6.73,-0.14,0.49,-0.00,11.77
0,-0.91,-4.08,6.73,-0.27,-0.15,-0.00,11.77
1,1.01,-1.17,6.73,0.11,-0.02,-0.00,11.77
2,-2.72,2.57,6.73,-0.36,0.28,-0.00,11.77
3,-2.49,-0.87,6.73,0.25,-0.02,-0.00,11.77
4,0.74,2.06,6.73,-0.19,0.29,-0.00,11.77
0,-0.94,-4.09,6.73,-0.27,-0.14,-0.00,11.77
1,1.02,-1.18,6.73,0.11,-0.01,-0.00,11.77
2,-2.72,2.60,6.73,0.02,0.31,-0.00,11.77
3,-2.46,-0.88,6.73,0.24,-0.02,-0.00,11.77
4,0.78,2.02,6.73,0.35,-0.34,-0.00,11.77
0,-0.93,-4.06,6.73,0.06,0.36,-0.00,11.77
1,1.06,-1.23,6.73,0.37,-0.57,-0.00,11.77
2,-2.69,2.61,6.73,0.23,0.17,-0.00,11.77
3,-2.50,-0.93,6.73,-0.41,-0.55,-0.00,11.77
4,0.75,2.07,6.73,-0.24,0.49,-0.00,11.77
0,-0.94,-4.10,6.73,-0.07,-0.48,-0.00,11.77
1,1.05,-1.27,6.73,-0.06,-0.42,-0.00,11.77
2,-2.74,2.61,6.73,-0.48,-0.03,-0.00,11.77
3,-2.51,-0.87,6.73,-0.03,0.62,-0.00,11.77
4,0.79,2.10,6.73,0.39,0.27,-0.00,11.77
0,-0.94,-4.06,6.73,-0.05,0.47,-0.00,11.77
1,1.04,-1.31,6.73,-0.17,-0.39,-0.00,11.77
2,-2.72,2.58,6.73,0.27,-0.32,-0.00,11.77
3,-2.48,-0.92,6.73,0.28,-0.51,-0.00,11.77
4,0.77,2.13,6.73,-0.19,0.35,-0.00,11.77
0,-0.95,-4.14,6.73,-0.09,-0.86,-0.00,11.77
1,1.05,-1.31,6.73,0.13,0.04,-0.00,11.77
2,-2.69,2.54,6.73,0.27,-0.42,-0.00,11.77
3,-2.46,-0.90,6.73,0.19,0.18,-0.00,11.77
4,0.74,2.16,6.73,-0.28,0.24,-0.00,11.77
0,-0.98,-4.17,6.73,-0.24,-0.22,-0.00,11.77
1,1.07,-1.32,6.73,0.23,-0.08,-0.00,11.77
2,-2.73,2.58,6.73,-0.42,0.45,-0.00,11.77
3,-2.44,-0.94,6.73,0.23,-0.43,-0.00,11.77
4,0.78,2.17,6.73,0.31,0.17,-0.00,11.77
0,-0.97,-4.13,6.73,0.07,0.36,-0.00,11.77
1,1.06,-1.32,6.73,-0.16,-0.07,-0.00,11.77
2,-2.71,2.54,6.73,0.17,-0.41,-0.00,11.77
3,-2.41,-0.93,6.73,0.23,0.09,-0.00,11.77
4,0.75,2.14,6.73,-0.24,-0.37,-0.00,11.77
0,-1.01,-4.14,6.73,-0.39,-0.12,-0.00,11.77
1,1.12,-1.28,6.73,0.68,0.46,-0.00,11.77
2,-2.75,2.52,6.73,-0.33,-0.25,-0.00,11.77
3,-2.40,-0.98,6.73,0.14,-0.40,-0.00,11.77
4,0.74,2.17,6.73,-0.09,0.31,-0.00,11.77
0,-0.98,-4.14,6.73,0.26,0.00,-0.00,11.77
1,1.10,-1.32,6.73,-0.22,-0.46,-0.00,11.77
2,-2.72,2.47,6.73,0.28,-0.42,-0.00,11.77
3,-2.40,-0.91,6.73,-0.02,0.64,-0.00,11.77
4,0.71,2.19,6.73,-0.30,0.23,-0.00,11.77
0,-0.98,-4.12,6.73,0.02,0.18,-0.00,11.77
1,1.08,-1.32,6.73,-0.17,0.03,-0.00,11.77
2,-2.76,2.50,6.73,-0.39,0.25,-0.00,11.77
3,-2.38,-0.96,6.73,0.18,-0.52,-0.00,11.77
4,0.75,2.15,6.73,0.37,-0.42,-0.00,11.77
0,-0.99,-4.17,6.73,-0.09,-0.48,-0.00,11.77
1,1.16,-1.32,6.73,0.72,-0.03,-0.00,11.77
2,-2.74,2.54,6.73,0.16,0.37,-0.00,11.77
3,-2.39,-0.96,6.73,-0.06,0.06,-0.00,11.77
4,0.74,2.12,6.73,-0.14,-0.27,-0.00,11.77
0,-0.99,-4.15,6.73,-0.05,0.20,-0.00,11.77
1,1.13,-1.37,6.73,-0.22,-0.45,-0.00,11.77
2,-2.73,2.52,6.73,0.11,-0.11,-0.00,11.77
3,-2.38,-0.95,6.73,0.09,0.09,-0.00,11.77
4,0.71,2.16,6.73,-0.25,0.42,-0.00,11.77
0,-0.97,-4.15,6.73,0.26,0.01,-0.00,11.77
1,1.10,-1.35,6.73,-0.29,0.15,-0.00,11.77
2,-2.78,2.51,6.73,-0.45,-0.14,-0.00,11.77
3,-2.38,-0.89,6.73,-0.00,0.53,-0.00,11.77
4,0.76,2.13,6.73,0.46,-0.34,-0.00,11.77
0,-1.00,-4.16,6.73,-0.29,-0.12,-0.00,11.77
1,1.08,-1.33,6.73,-0.23,0.23,-0.00,11.77
2,-2.76,2.53,6.73,0.21,0.19,-0.00,11.77
3,-2.35,-0.95,6.73,0.29,-0.52,-0.00,11.77
4,0.73,2.09,6.73,-0.23,-0.36,-0.00,11.77
0,-0.99,-4.14,6.73,0.11,0.27,-0.00,11.77
1,1.12,-1.38,6.73,0.38,-0.53,-0.00,11.77
2,-2.74,2.57,6.73,0.16,0.36,-0.00,11.77
3,-2.36,-0.89,6.73,-0.10,0.55,-0.00,11.77
4,0.70,2.12,6.73,-0.29,0.24,-0.00,11.77
0,-1.03,-4.15,6.73,-0.40,-0.11,-0.00,11.77
1,1.13,-1.32,6.73,0.08,0.63,-0.00,11.77
2,-2.78,2.59,6.73,-0.38,0.25,-0.00,11.77
3,-2.33,-0.94,6.73,0.29,-0.52,-0.00,11.77
4,0.75,2.09,6.73,0.42,-0.25,-0.00,11.77
0,-1.00,-4.17,6.73,0.30,-0.20,-0.00,11.77
1,1.17,-1.37,6.73,0.37,-0.53,-0.00,11.77
2,-2.76,2.55,6.73,0.18,-0.41,-0.00,11.77
3,-2.38,-0.92,6.73,-0.42,0.25,-0.00,11.77
4,0.72,2.07,6.73,-0.24,-0.26,-0.00,11.77
0,-0.99,-4.11,6.73,0.02,0.55,-0.00,11.77
1,1.17,-1.43,6.73,0.00,-0.58,-0.00,11.77
2,-2.75,2.58,6.73,0.10,0.28,-0.00,11.77
3,-2.35,-0.97,6.73,0.29,-0.51,-0.00,11.77
4,0.70,2.09,6.73,-0.20,0.23,-0.00,11.77
0,-0.97,-4.12,6.73,0.20,-0.09,-0.00,11.77
1,1.15,-1.41,6.73,-0.13,0.22,-0.00,11.77
2,-2.80,2.57,6.73,-0.48,-0.03,-0.00,11.77
3,-2.36,-0.90,6.73,-0.12,0.66,-0.00,11.77
4,0.74,2.05,6.73,0.37,-0.44,-0.00,11.77
0,-1.01,-4.11,6.73,-0.35,0.07,-0.00,11.77
1,1.16,-1.36,6.73,0.09,0.53,-0.00,11.77
2,-2.78,2.55,6.73,0.16,-0.21,-0.00,11.77
3,-2.34,-0.90,6.73,0.22,0.08,-0.00,11.77
4,0.73,2.10,6.73,-0.06,0.49,-0.00,11.77
0,-0.98,-4.11,6.73,0.25,-0.00,-0.00,11.77
1,1.14,-1.40,6.73,-0.22,-0.45,-0.00,11.77
2,-2.77,2.59,6.73,0.15,0.37,-0.00,11.77
3,-2.34,-0.89,6.73,-0.04,0.05,-0.00,11.77
4,0.71,2.12,6.73,-0.20,0.23,-0.00,11.77
0,-1.02,-4.12,6.73,-0.31,-0.02,-0.00,11.77
1,1.16,-1.35,6.73,0.20,0.51,-0.00,11.77
2,-2.74,2.55,6.73,0.28,-0.43,-0.00,11.77
3,-2.34,-0.83,6.73,-0.01,0.63,-0.00,11.77
4,0.69,2.09,6.73,-0.24,-0.26,-0.00,11.77
0,-1.01,-4.08,6.73,0.07,0.36,-0.00,11.77
1,1.14,-1.39,6.73,-0.21,-0.45,-0.00,11.77
2,-2.79,2.58,6.73,-0.51,0.38,-0.00,11.77
3,-2.31,-0.88,6.73,0.29,-0.54,-0.00,11.77
4,0.72,2.11,6.73,0.29,0.16,-0.00,11.77
0,-0.99,-4.11,6.73,0.14,-0.27,-0.00,11.77
1,1.19,-1.39,6.73,0.48,0.03,-0.00,11.77
2,-2.78,2.62,6.73,0.15,0.36,-0.00,11.77
3,-2.37,-0.87,6.73,-0.52,0.14,-0.00,11.77
4,0.70,2.09,6.73,-0.15,-0.17,-0.00,11.77
0,-1.02,-4.12,6.73,-0.30,-0.11,-0.00,11.77
1,1.20,-1.33,6.73,0.18,0.61,-0.00,11.77
2,-2.76,2.60,6.73,0.15,-0.21,-0.00,11.77
3,-2.34,-0.87,6.73,0.23,-0.02,-0.00,11.77
4,0.69,2.05,6.73,-0.12,-0.37,-0.00,11.77
0,-1.02,-4.07,6.73,0.06,0.46,-0.00,11.77
1,1.19,-1.33,6.73,-0.18,0.03,-0.00,11.77
2,-2.79,2.58,6.73,-0.32,-0.23,-0.00,11.77
3,-2.32,-0.92,6.73,0.19,-0.50,-0.00,11.77
4,0.72,2.07,6.73,0.27,0.16,-0.00,11.77
0,-0.99,-4.10,6.73,0.25,-0.29,-0.00,11.77
1,1.18,-1.39,6.73,-0.10,-0.57,-0.00,11.77
2,-2.77,2.55,6.73,0.23,-0.23,-0.00,11.77
3,-2.32,-0.87,6.73,-0.00,0.55,-0.00,11.77
4,0.68,2.10,6.73,-0.31,0.25,-0.00,11.77
0,-1.01,-4.15,6.73,-0.13,-0.47,-0.00,11.77
1,1.20,-1.33,6.73,0.19,0.51,-0.00,11.77
2,-2.81,2.58,6.73,-0.39,0.26,-0.00,11.77
3,-2.32,-0.86,6.73,0.07,0.03,-0.00,11.77
4,0.72,2.05,6.73,0.37,-0.43,-0.00,11.77
0,-1.00,-4.10,6.73,0.06,0.46,-0.00,11.77
1,1.19,-1.33,6.73,-0.10,0.01,-0.00,11.77
2,-2.80,2.60,6.73,0.10,0.18,-0.00,11.77
3,-2.29,-0.92,6.73,0.30,-0.52,-0.00,11.77
4,0.70,2.03,6.73,-0.24,-0.25,-0.00,11.77
0,-0.97,-4.12,6.73,0.30,-0.21,-0.00,11.77
1,1.17,-1.33,6.73,-0.18,0.03,-0.00,11.77
2,-2.79,2.60,6.73,0.10,-0.02,-0.00,11.77
3,-2.30,-0.86,6.73,-0.10,0.55,-0.00,11.77
4,0.67,2.05,6.73,-0.31,0.26,-0.00,11.77
0,-0.97,-4.07,6.73,0.02,0.55,-0.00,11.77
1,1.21,-1.38,6.73,0.39,-0.54,-0.00,11.77
2,-2.79,2.62,6.73,-0.02,0.29,-0.00,11.77
3,-2.33,-0.90,6.73,-0.29,-0.43,-0.00,11.77
4,0.70,2.02,6.73,0.35,-0.34,-0.00,11.77
0,-0.99,-4.09,6.73,-0.27,-0.21,-0.00,11.77
1,1.19,-1.42,6.73,-0.15,-0.37,-0.00,11.77
2,-2.76,2.58,6.73,0.29,-0.43,-0.00,11.77
3,-2.33,-0.84,6.73,-0.02,0.64,-0.00,11.77
4,0.67,2.04,6.73,-0.31,0.25,-0.00,11.77
0,-1.04,-4.10,6.73,-0.41,-0.10,-0.00,11.77
1,1.21,-1.37,6.73,0.20,0.51,-0.00,11.77
2,-2.80,2.58,6.73,-0.38,-0.04,-0.00,11.77
3,-2.31,-0.89,6.73,0.19,-0.51,-0.00,11.77
4,0.71,2.00,6.73,0.37,-0.44,-0.00,11.77
0,-1.01,-4.12,6.73,0.30,-0.21,-0.00,11.77
1,1.19,-1.42,6.73,-0.21,-0.46,-0.00,11.77
2,-2.78,2.55,6.73,0.17,-0.31,-0.00,11.77
3,-2.30,-0.88,6.73,0.09,0.09,-0.00,11.77
4,0.68,2.03,6.73,-0.32,0.26,-0.00,11.77
0,-1.04,-4.12,6.73,-0.32,-0.01,-0.00,11.77
1,1.21,-1.41,6.73,0.17,0.02,-0.00,11.77
2,-2.83,2.59,6.73,-0.44,0.45,-0.00,11.77
3,-2.29,-0.88,6.73,0.07,0.03,-0.00,11.77
4,0.71,2.05,6.73,0.37,0.24,-0.00,11.77
0,-1.01,-4.12,6.73,0.24,-0.01,-0.00,11.77
1,1.19,-1.46,6.73,-0.22,-0.44,-0.00,11.77
2,-2.80,2.55,6.73,0.29,-0.43,-0.00,11.77
3,-2.30,-0.82,6.73,-0.09,0.55,-0.00,11.77
4,0.69,2.09,6.73,-0.26,0.42,-0.00,11.77
0,-1.05,-4.12,6.73,-0.36,0.08,-0.00,11.77
1,1.19,-1.39,6.73,0.09,0.63,-0.00,11.77
2,-2.78,2.57,6.73,0.20,0.18,-0.00,11.77
3,-2.27,-0.88,6.73,0.30,-0.54,-0.00,11.77
4,0.66,2.06,6.73,-0.22,-0.36,-0.00,11.77
0,-1.02,-4.12,6.73,0.24,-0.01,-0.00,11.77
1,1.17,-1.44,6.73,-0.21,-0.44,-0.00,11.77
2,-2.82,2.59,6.73,-0.40,0.25,-0.00,11.77
3,-2.27,-0.88,6.73,-0.00,-0.04,-0.00,11.77
4,0.65,2.03,6.73,-0.14,-0.27,-0.00,11.77
0,-1.04,-4.16,6.73,-0.14,-0.48,-0.00,11.77
1,1.21,-1.42,6.73,0.36,0.14,-0.00,11.77
2,-2.79,2.55,6.73,0.29,-0.43,-0.00,11.77
3,-2.34,-0.82,6.73,-0.68,0.65,-0.00,11.77
4,0.63,2.01,6.73,-0.17,-0.17,-0.00,11.77
0,-1.04,-4.11,6.73,0.03,0.55,-0.00,11.77
1,1.20,-1.47,6.73,-0.10,-0.45,-0.00,11.77
2,-2.83,2.58,6.73,-0.39,0.28,-0.00,11.77
3,-2.31,-0.87,6.73,0.30,-0.54,-0.00,11.77
4,0.68,1.99,6.73,0.45,-0.26,-0.00,11.77
0,-1.05,-4.16,6.73,-0.14,-0.47,-0.00,11.77
1,1.21,-1.52,6.73,0.07,-0.49,-0.00,11.77
2,-2.81,2.59,6.73,0.20,0.16,-0.00,11.77
3,-2.30,-0.87,6.73,0.08,0.04,-0.00,11.77
4,0.66,2.02,6.73,-0.23,0.33,-0.00,11.77
0,-1.08,-4.17,6.73,-0.31,-0.10,-0.00,11.77
1,1.24,-1.47,6.73,0.31,0.48,-0.00,11.77
2,-2.79,2.56,6.73,0.17,-0.32,-0.00,11.77
3,-2.27,-0.92,6.73,0.30,-0.52,-0.00,11.77
4,0.63,1.99,6.73,-0.22,-0.35,-0.00,11.77
0,-1.06,-4.17,6.73,0.24,-0.02,-0.00,11.77
1,1.21,-1.45,6.73,-0.24,0.23,-0.00,11.77
2,-2.82,2.53,6.73,-0.31,-0.33,-0.00,11.77
3,-2.27,-0.90,6.73,0.07,0.19,-0.00,11.77
4,0.67,1.94,6.73,0.37,-0.45,-0.00,11.77
0,-1.03,-4.17,6.73,0.24,-0.01,-0.00,11.77
1,1.19,-1.49,6.73,-0.21,-0.45,-0.00,11.77
2,-2.81,2.55,6.73,0.09,0.18,-0.00,11.77
3,-2.26,-0.90,6.73,0.09,0.04,-0.00,11.77
4,0.64,1.97,6.73,-0.32,0.26,-0.00,11.77
0,-1.05,-4.22,6.73,-0.15,-0.47,-0.00,11.77
1,1.20,-1.43,6.73,0.08,0.62,-0.00,11.77
2,-2.79,2.56,6.73,0.19,0.16,-0.00,11.77
3,-2.26,-0.84,6.73,0.01,0.53,-0.00,11.77
4,0.62,1.93,6.73,-0.22,-0.35,-0.00,11.77
0,-1.05,-4.19,6.73,0.01,0.28,-0.00,11.77
1,1.19,-1.49,6.73,-0.08,-0.57,-0.00,11.77
2,-2.84,2.61,6.73,-0.45,0.47,-0.00,11.77
3,-2.24,-0.89,6.73,0.18,-0.51,-0.00,11.77
4,0.60,1.96,6.73,-0.22,0.24,-0.00,11.77
0,-1.04,-4.15,6.73,0.08,0.35,-0.00,11.77
1,1.22,-1.49,6.73,0.31,-0.04,-0.00,11.77
2,-2.87,2.60,6.73,-0.35,-0.13,-0.00,11.77
3,-2.28,-0.88,6.73,-0.39,0.17,-0.00,11.77
4,0.62,1.97,6.73,0.27,0.13,-0.00,11.77
0,-1.07,-4.15,6.73,-0.33,-0.00,-0.00,11.77
1,1.23,-1.43,6.73,0.08,0.61,-0.00,11.77
2,-2.85,2.55,6.73,0.29,-0.44,-0.00,11.77
3,-2.26,-0.87,6.73,0.21,0.07,-0.00,11.77
4,0.61,1.93,6.73,-0.12,-0.36,-0.00,11.77
0,-1.05,-4.15,6.73,0.23,-0.01,-0.00,11.77
1,1.21,-1.47,6.73,-0.20,-0.45,-0.00,11.77
2,-2.83,2.57,6.73,0.19,0.16,-0.00,11.77
3,-2.24,-0.92,6.73,0.19,-0.51,-0.00,11.77
4,0.59,1.93,6.73,-0.18,-0.06,-0.00,11.77
0,-1.04,-4.18,6.73,0.12,-0.28,-0.00,11.77
1,1.21,-1.51,6.73,-0.03,-0.38,-0.00,11.77
2,-2.86,2.54,6.73,-0.30,-0.32,-0.00,11.77
3,-2.30,-0.86,6.73,-0.58,0.63,-0.00,11.77
4,0.64,1.90,6.73,0.44,-0.27,-0.00,11.77
0,-1.03,-4.15,6.73,0.01,0.27,-0.00,11.77
1,1.23,-1.51,6.73,0.18,0.02,-0.00,11.77
2,-2.83,2.50,6.73,0.27,-0.33,-0.00,11.77
3,-2.27,-0.91,6.73,0.31,-0.53,-0.00,11.77
4,0.61,1.88,6.73,-0.24,-0.24,-0.00,11.77
0,-1.02,-4.16,6.73,0.17,-0.10,-0.00,11.77
1,1.25,-1.51,6.73,0.19,0.01,-0.00,11.77
2,-2.87,2.53,6.73,-0.40,0.27,-0.00,11.77
3,-2.27,-0.92,6.73,0.01,-0.05,-0.00,11.77
4,0.64,1.91,6.73,0.31,0.33,-0.00,11.77
0,-0.99,-4.19,6.73,0.23,-0.29,-0.00,11.77
1,1.27,-1.51,6.73,0.19,0.02,-0.00,11.77
2,-2.85,2.55,6.73,0.19,0.15,-0.00,11.77
3,-2.26,-0.91,6.73,0.09,0.04,-0.00,11.77
4,0.62,1.94,6.73,-0.24,0.33,-0.00,11.77
0,-0.99,-4.14,6.73,0.02,0.55,-0.00,11.77
1,1.24,-1.49,6.73,-0.31,0.16,-0.00,11.77
2,-2.82,2.51,6.73,0.28,-0.33,-0.00,11.77
3,-2.25,-0.89,6.73,0.07,0.18,-0.00,11.77
4,0.60,1.91,6.73,-0.21,-0.35,-0.00,11.77
0,-1.01,-4.20,6.73,-0.20,-0.65,-0.00,11.77
1,1.26,-1.49,6.73,0.20,0.02,-0.00,11.77
2,-2.85,2.49,6.73,-0.32,-0.22,-0.00,11.77
3,-2.25,-0.90,6.73,0.01,-0.05,-0.00,11.77
4,0.58,1.93,6.73,-0.22,0.24,-0.00,11.77
0,-1.00,-4.17,6.73,0.08,0.35,-0.00,11.77
1,1.25,-1.53,6.73,-0.09,-0.45,-0.00,11.77
2,-2.90,2.52,6.73,-0.41,0.27,-0.00,11.77
3,-2.22,-0.95,6.73,0.31,-0.53,-0.00,11.77
4,0.60,1.95,6.73,0.27,0.15,-0.00,11.77
0,-1.01,-4.13,6.73,-0.01,0.37,-0.00,11.77
1,1.22,-1.51,6.73,-0.24,0.24,-0.00,11.77
2,-2.87,2.50,6.73,0.22,-0.13,-0.00,11.77
3,-2.23,-0.88,6.73,-0.12,0.66,-0.00,11.77
4,0.59,1.93,6.73,-0.17,-0.17,-0.00,11.77
0,-1.02,-4.18,6.73,-0.16,-0.48,-0.00,11.77
1,1.24,-1.51,6.73,0.20,0.03,-0.00,11.77
2,-2.86,2.52,6.73,0.18,0.17,-0.00,11.77
3,-2.20,-0.93,6.73,0.28,-0.43,-0.00,11.77
4,0.57,1.96,6.73,-0.14,0.31,-0.00,11.77
0,-1.00,-4.18,6.73,0.23,-0.02,-0.00,11.77
1,1.22,-1.49,6.73,-0.21,0.14,-0.00,11.77
2,-2.88,2.49,6.73,-0.30,-0.33,-0.00,11.77
3,-2.26,-0.85,6.73,-0.60,0.74,-0.00,11.77
4,0.56,1.92,6.73,-0.11,-0.36,-0.00,11.77
0,-1.03,-4.17,6.73,-0.36,0.09,-0.00,11.77
1,1.22,-1.54,6.73,-0.01,-0.47,-0.00,11.77
2,-2.88,2.51,6.73,0.08,0.19,-0.00,11.77
3,-2.24,-0.86,6.73,0.22,-0.03,-0.00,11.77
4,0.60,1.95,6.73,0.35,0.23,-0.00,11.77
0,-1.07,-4.16,6.73,-0.37,0.09,-0.00,11.77
1,1.24,-1.48,6.73,0.19,0.60,-0.00,11.77
2,-2.86,2.52,6.73,0.18,0.17,-0.00,11.77
3,-2.23,-0.86,6.73,0.12,-0.01,-0.00,11.77
4,0.58,1.92,6.73,-0.13,-0.26,-0.00,11.77
0,-1.06,-4.14,6.73,0.12,0.26,-0.00,11.77
1,1.22,-1.52,6.73,-0.19,-0.44,-0.00,11.77
2,-2.85,2.54,6.73,0.08,0.18,-0.00,11.77
3,-2.21,-0.91,6.73,0.19,-0.51,-0.00,11.77
4,0.62,1.94,6.73,0.34,0.23,-0.00,11.77
0,-1.08,-4.19,6.73,-0.16,-0.48,-0.00,11.77
1,1.29,-1.47,6.73,0.68,0.51,-0.00,11.77
2,-2.82,2.50,6.73,0.29,-0.43,-0.00,11.77
3,-2.25,-0.88,6.73,-0.43,0.27,-0.00,11.77
4,0.60,1.91,6.73,-0.21,-0.34,-0.00,11.77
0,-1.07,-4.14,6.73,0.07,0.45,-0.00,11.77
1,1.28,-1.51,6.73,-0.12,-0.36,-0.00,11.77
2,-2.85,2.48,6.73,-0.32,-0.23,-0.00,11.77
3,-2.22,-0.93,6.73,0.27,-0.44,-0.00,11.77
4,0.64,1.95,6.73,0.39,0.41,-0.00,11.77
0,-1.04,-4.14,6.73,0.24,-0.03,-0.00,11.77
1,1.25,-1.49,6.73,-0.31,0.16,-0.00,11.77
2,-2.84,2.49,6.73,0.18,0.17,-0.00,11.77
3,-2.21,-0.92,6.73,0.10,0.05,-0.00,11.77
4,0.64,1.95,6.73,0.00,0.00,-0.00,11.77
0,-1.02,-4.15,6.73,0.24,-0.03,-0.00,11.77
1,1.23,-1.53,6.73,-0.13,-0.35,-0.00,11.77
2,-2.82,2.53,6.73,0.13,0.36,-0.00,11.77
3,-2.19,-0.97,6.73,0.19,-0.51,-0.00,11.77
4,0.62,1.94,6.73,-0.18,-0.07,-0.00,11.77
0,-1.05,-4.15,6.73,-0.33,-0.01,-0.00,11.77
1,1.22,-1.52,6.73,-0.12,0.12,-0.00,11.77
2,-2.85,2.51,6.73,-0.32,-0.23,-0.00,11.77
3,-2.25,-0.90,6.73,-0.61,0.75,-0.00,11.77
4,0.65,1.91,6.73,0.36,-0.35,-0.00,11.77
0,-1.06,-4.21,6.73,-0.10,-0.67,-0.00,11.77
1,1.24,-1.51,6.73,0.19,0.02,-0.00,11.77
2,-2.84,2.52,6.73,0.19,0.17,-0.00,11.77
